2.49770595	0.0027070446
2.51154366	0.0027491367
2.52538136	0.0027933396
2.53921907	0.0028290649
2.55305677	0.0028561941
2.56689448	0.0028757770
2.58073219	0.0028898387
2.59456989	0.0028989453
2.60840760	0.0028971586
2.62224530	0.0028923149
2.63608301	0.0028803641
2.64992072	0.0028628965
2.66375842	0.0028375557
2.67759613	0.0028080497
2.69143383	0.0027729893
2.70527154	0.0027328122
2.71910925	0.0026853191
2.73294695	0.0026352993
2.74678466	0.0025844472
2.76062236	0.0025240236
2.77446007	0.0024612164
2.78829778	0.0023981776
2.80213548	0.0023330789
2.81597319	0.0022605945
2.82981090	0.0021856641
2.84364860	0.0021132545
2.85748631	0.0020352081
2.87132401	0.0019571534
2.88516172	0.0018818787
2.89899943	0.0018009365
2.91283713	0.0017204965
2.92667484	0.0016409739
2.94051254	0.0015659155
2.95435025	0.0014859217
2.96818796	0.0014078670
2.98202566	0.0013357376
2.99586337	0.0012584000
3.00970107	0.0011833823
3.02353878	0.0011108269
3.03737649	0.0010461381
3.05121419	0.0009738810
3.06505190	0.0009085707
3.07888960	0.0008509515
3.09272731	0.0007895309
3.10656502	0.0007317481
3.12040272	0.0006783995
3.13424043	0.0006292342
3.14807814	0.0005787880
3.16191584	0.0005338936
3.17575355	0.0004938198
3.18959125	0.0004546383
3.20342896	0.0004178099
3.21726667	0.0003881454
3.23110437	0.0003598144
3.24494208	0.0003329058
3.25877978	0.0003096728
3.27261749	0.0002929665
3.28645520	0.0002755586
3.30029290	0.0002615645
3.31413061	0.0002530173
3.32796831	0.0002451147
3.34180602	0.0002399548
3.35564373	0.0002369370
3.36948143	0.0002393063
3.38331914	0.0002410955
3.39715685	0.0002455362
3.41099455	0.0002540158
3.42483226	0.0002637667
3.43866996	0.0002738154
3.45250767	0.0002867365
3.46634538	0.0003017182
3.48018308	0.0003178632
3.49402079	0.0003341559
3.50785849	0.0003531738
3.52169620	0.0003733228
3.53553391	0.0003926939
3.54937161	0.0004137636
3.56320932	0.0004360524
3.57704702	0.0004579384
3.59088473	0.0004794340
3.60472244	0.0005021854
3.61856014	0.0005250798
3.63239785	0.0005461777
3.64623555	0.0005686808
3.66007326	0.0005908280
3.67391097	0.0006117732
3.68774867	0.0006323895
3.70158638	0.0006527690
3.71542409	0.0006724528
3.72926179	0.0006893676
3.74309950	0.0007070513
3.75693720	0.0007235091
3.77077491	0.0007385921
3.78461262	0.0007520151
3.79845032	0.0007652788
3.81228803	0.0007764015
3.82612573	0.0007857197
3.83996344	0.0007951285
3.85380115	0.0008021449
3.86763885	0.0008073559
3.88147656	0.0008122609
3.89531426	0.0008153738
3.90915197	0.0008162263
3.92298968	0.0008159217
3.93682738	0.0008152286
3.95066509	0.0008120215
3.96450279	0.0008069037
3.97834050	0.0008024015
3.99217821	0.0007952151
4.00601591	0.0007859708
4.01985362	0.0007769246
4.03369133	0.0007661069
4.04752903	0.0007541703
4.06136674	0.0007401197
4.07520444	0.0007272052
4.08904215	0.0007120446
4.10287986	0.0006949600
4.11671756	0.0006797169
4.13055527	0.0006616404
4.14439297	0.0006425938
4.15823068	0.0006241579
4.17206839	0.0006056567
4.18590609	0.0005842324
4.19974380	0.0005637540
4.21358150	0.0005446078
4.22741921	0.0005235232
4.24125692	0.0005014368
4.25509462	0.0004815198
4.26893233	0.0004603251
4.28277003	0.0004383533
4.29660774	0.0004172938
4.31044545	0.0003974634
4.32428315	0.0003766095
4.33812086	0.0003552762
4.35195857	0.0003361888
4.36579627	0.0003163439
4.37963398	0.0002964255
4.39347168	0.0002786947
4.40730939	0.0002614135
4.42114710	0.0002436902
4.43498480	0.0002262349
4.44882251	0.0002116389
4.46266021	0.0001961805
4.47649792	0.0001804329
4.49033563	0.0001671608
4.50417333	0.0001544012
4.51801104	0.0001420133
4.53184874	0.0001299443
4.54568645	0.0001210756
4.55952416	0.0001108088
4.57336186	0.0001017657
4.58719957	0.0000941636
4.60103727	0.0000881249
4.61487498	0.0000810804
4.62871269	0.0000755192
4.64255039	0.0000726657
4.65638810	0.0000688230
4.67022581	0.0000650702
4.68406351	0.0000652079
4.69790122	0.0000642322
4.71173892	0.0000634107
4.72557663	0.0000642782
4.73941434	0.0000664828
4.75325204	0.0000689951
4.76708975	0.0000703857
4.78092745	0.0000761730
4.79476516	0.0000802852
4.80860287	0.0000842595
4.82244057	0.0000902096
4.83627828	0.0000959177
4.85011598	0.0001021198
4.86395369	0.0001075397
4.87779140	0.0001155096
4.89162910	0.0001219030
4.90546681	0.0001285320
4.91930451	0.0001362713
4.93314222	0.0001439018
4.94697993	0.0001523369
4.96081763	0.0001609088
4.97465534	0.0001719755
4.98849305	0.0001851254
5.00233075	0.0002010618
5.01616846	0.0000129910
5.03000616	0.0000000000
5.04384387	0.0000000000
5.05768158	0.0000000000
5.07151928	0.0000000000
5.08535699	0.0000000000
5.09919469	0.0000000000
5.11303240	0.0000000000
5.12687011	0.0000000000
5.14070781	0.0000000000
5.15454552	0.0000000000
5.16838322	0.0000000000
5.18222093	0.0000000000
5.19605864	0.0000000000
5.20989634	0.0000000000
5.22373405	0.0000000000
5.23757175	0.0000000000
5.25140946	0.0000000000
5.26524717	0.0000000000
5.27908487	0.0000000000
5.29292258	0.0000000000
5.30676029	0.0000000000
5.32059799	0.0000000000
5.33443570	0.0000000000
5.34827340	0.0000000000
5.36211111	0.0000000000
5.37594882	0.0000000000
5.38978652	0.0000000000
5.40362423	0.0000000000
5.41746193	0.0000000000
5.43129964	0.0000000000
5.44513735	0.0000000000
5.45897505	0.0000000000
5.47281276	0.0000000000
5.48665046	0.0000000000
5.50048817	0.0000000000
5.51432588	0.0000000000
5.52816358	0.0000000000
5.54200129	0.0000000000
5.55583900	0.0000000000
5.56967670	0.0000000000
5.58351441	0.0000000000
5.59735211	0.0000000000
5.61118982	0.0000000000
5.62502753	0.0000000000
5.63886523	0.0000000000
5.65270294	0.0000000000
5.66654064	0.0000000000
5.68037835	0.0000000000
5.69421606	0.0000000000
5.70805376	0.0000000000
5.72189147	0.0000000000
5.73572917	0.0000000000
5.74956688	0.0000000000
5.76340459	0.0000000000
5.77724229	0.0000000000
5.79108000	0.0000000000
5.80491770	0.0000000000
5.81875541	0.0000000000
5.83259312	0.0000000000
5.84643082	0.0000000000
5.86026853	0.0000000000
5.87410624	0.0000000000
5.88794394	0.0000000000
5.90178165	0.0000000000
5.91561935	0.0000000000
5.92945706	0.0000000000
5.94329477	0.0000000000
5.95713247	0.0000000000
5.97097018	0.0000000000
5.98480788	0.0000000000
5.99864559	0.0000000000
6.01248330	0.0000000000
6.02632100	0.0000000000
6.04015871	0.0000000000
6.05399641	0.0000000000
6.06783412	0.0000000000
6.08167183	0.0000000000
6.09550953	0.0000000000
6.10934724	0.0000000000
6.12318494	0.0000000000
6.13702265	0.0000000000
6.15086036	0.0000000000
6.16469806	0.0000000000
6.17853577	0.0000000000
6.19237348	0.0000000000
6.20621118	0.0000000000
6.22004889	0.0000000000
6.23388659	0.0000000000
6.24772430	0.0000000000
6.26156201	0.0000000000
6.27539971	0.0000000000
6.28923742	0.0000000000
6.30307512	0.0000000000
6.31691283	0.0000000000
6.33075054	0.0000000000
6.34458824	0.0000000000
6.35842595	0.0000000000
6.37226365	0.0000000000
6.38610136	0.0000000000
6.39993907	0.0000000000
6.41377677	0.0000000000
6.42761448	0.0000000000
6.44145218	0.0000000000
6.45528989	0.0000000000
6.46912760	0.0000000000
6.48296530	0.0000000000
6.49680301	0.0000000000
6.51064072	0.0000000000
6.52447842	0.0000000000
6.53831613	0.0000000000
6.55215383	0.0000000000
6.56599154	0.0000000000
6.57982925	0.0000000000
6.59366695	0.0000000000
6.60750466	0.0000000000
6.62134236	0.0000000000
6.63518007	0.0000000000
6.64901778	0.0000000000
6.66285548	0.0000000000
6.67669319	0.0000000000
6.69053089	0.0000000000
6.70436860	0.0000000000
6.71820631	0.0000000000
6.73204401	0.0000000000
6.74588172	0.0000000000
6.75971942	0.0000000000
6.77355713	0.0000000000
6.78739484	0.0000000000
6.80123254	0.0000000000
6.81507025	0.0000000000
6.82890796	0.0000000000
6.84274566	0.0000000000
6.85658337	0.0000000000
6.87042107	0.0000000000
6.88425878	0.0000000000
6.89809649	0.0000000000
6.91193419	0.0000000000
6.92577190	0.0000000000
6.93960960	0.0000000000
6.95344731	0.0000000000
6.96728502	0.0000000000
6.98112272	0.0000000000
6.99496043	0.0000000000
7.00879813	0.0000000000
7.02263584	0.0000000000
7.03647355	0.0000000000
7.05031125	0.0000000000
7.06414896	0.0000000000
7.07798666	0.0000000000
